Route,Stop_ID,Stop_name,Lat,Lon,Stop_sequence,Direction,routes
17A,113.0,Nursing Home,53.39226774,-6.263688227,31,0,"13, 4, 17A"
13,114.0,Shanliss Road,53.39133332,-6.263711229,17,0,"13, 4, 17A"
17A,114.0,Shanliss Road,53.39133332,-6.263711229,32,0,"13, 4, 17A"
13,115.0,Glasnevin Avenue,53.38793714,-6.265037196000001,18,0,"13, 9, 4"
13,37.0,DCU,53.38534618,-6.264871956,19,0,"13, 9, 11, 4"
13,38.0,Hamstead Avenue,53.38223638,-6.265494497000001,20,0,"13, 9, 11, 4"
13,39.0,Glasnevin Tennis Club,53.38041397,-6.265643736,21,0,"13, 9, 11, 4"
13,116.0,Griffith Lawns,53.37769324,-6.259651718,22,0,13
13,117.0,Courtlands,53.37736569,-6.257530686,23,0,13
13,118.0,Sherkin Gardens,53.37664256,-6.253562055,24,0,13
13,261.0,Garden of Remembrance,53.35404708,-6.262838713,35,0,"13, 11, 40"
13,270.0,Cathedral Street,53.35061463,-6.26043967,36,0,"13, 16, 40"
16,270.0,Cathedral Street,53.35061463,-6.26043967,36,0,"13, 16, 40"
13,335.0,Ashfield House,53.34636184,-6.257879193,37,0,"13, 9, 123, 40, 122"
122,335.0,Ashfield House,53.34636184,-6.257879193,24,0,"13, 9, 123, 40, 122"
13,4521.0,Opposite Trinity College,53.34430149,-6.260201072,38,0,"13, 747, 40, 65B, 65, 49"
65B,4521.0,Opposite Trinity College,53.34430149,-6.260201072,2,0,"13, 747, 40, 65B, 65, 49"
65,4521.0,Opposite Trinity College,53.34430149,-6.260201072,2,0,"13, 747, 40, 65B, 65, 49"
13,1935.0,Carnegie Centre,53.34393435,-6.268326352000001,39,0,"13, 747, 123, 40"
13,1937.0,Winetavern Street,53.34308728,-6.273136664,40,0,"13, 123, 40"
13,1938.0,St. Audeon's Church,53.34297789,-6.276760607999999,41,0,"13, 123, 40"
13,1939.0,Watling St,53.34299805,-6.2806496560000005,42,0,"13, 123, 40"
13,1940.0,Watling Street,53.34353838,-6.285719338,43,0,"13, 123, 40"
13,1941.0,Steeven's Lane,53.34334519,-6.28916641,44,0,"13, 123, 40"
13,1942.0,Accident&Emergency,53.34225477,-6.2946167189999995,45,0,"13, 40"
13,1943.0,Kearns Place,53.34137305,-6.298331356,46,0,"13, 40"
13,1944.0,Prospect Terrace,53.34067511,-6.303600396,47,0,"13, 40"
13,1945.0,South Circular Road,53.34055436,-6.309657382,48,0,"13, 40"
13,1946.0,Bulfin Road,53.34011859,-6.316342467999999,49,0,"13, 40, 68"
68,1946.0,Bulfin Road,53.34011859,-6.316342467999999,23,0,"13, 40, 68"
13,1947.0,South Circular Road,53.33981764,-6.317946186,50,0,"13, 40, 68"
68,1947.0,South Circular Road,53.33981764,-6.317946186,24,0,"13, 40, 68"
13,1948.0,Oblate Church,53.33866992,-6.321970905,51,0,"13, 68, 69"
68,1948.0,Oblate Church,53.33866992,-6.321970905,25,0,"13, 68, 69"
69,1948.0,Oblate Church,53.33866992,-6.321970905,13,0,"13, 68, 69"
13,1949.0,Tyrconnell Park,53.33764106,-6.323588063,52,0,"13, 68, 69"
68,1949.0,Tyrconnell Park,53.33764106,-6.323588063,26,0,"13, 68, 69"
69,1949.0,Tyrconnell Park,53.33764106,-6.323588063,14,0,"13, 68, 69"
13,1950.0,Church,53.33602062,-6.325964118,53,0,"13, 68, 69"
68,1950.0,Church,53.33602062,-6.325964118,27,0,"13, 68, 69"
69,1950.0,Church,53.33602062,-6.325964118,15,0,"13, 68, 69"
13,1951.0,Lansdowne Valley,53.33313442,-6.329095205,54,0,"13, 68, 69"
68,1951.0,Lansdowne Valley,53.33313442,-6.329095205,28,0,"13, 68, 69"
69,1951.0,Lansdowne Valley,53.33313442,-6.329095205,16,0,"13, 68, 69"
13,1952.0,Lansdowne Valley,53.33154136,-6.330223512999999,55,0,"13, 68, 69"
68,1952.0,Lansdowne Valley,53.33154136,-6.330223512999999,29,0,"13, 68, 69"
69,1952.0,Lansdowne Valley,53.33154136,-6.330223512999999,17,0,"13, 68, 69"
13,1953.0,Bluebell,53.32999429,-6.332070615,56,0,"13, 68, 69"
68,1953.0,Bluebell,53.32999429,-6.332070615,30,0,"13, 68, 69"
69,1953.0,Bluebell,53.32999429,-6.332070615,18,0,"13, 68, 69"
13,1954.0,Muirfield Drive,53.32876498,-6.334791002999999,57,0,"13, 68, 69"
68,1954.0,Muirfield Drive,53.32876498,-6.334791002999999,31,0,"13, 68, 69"
69,1954.0,Muirfield Drive,53.32876498,-6.334791002999999,19,0,"13, 68, 69"
13,1955.0,Carriglea I.E.,53.32793651,-6.337901007,58,0,"13, 68, 69"
68,1955.0,Carriglea I.E.,53.32793651,-6.337901007,32,0,"13, 68, 69"
69,1955.0,Carriglea I.E.,53.32793651,-6.337901007,20,0,"13, 68, 69"
13,1956.0,Kylemore Road,53.32635643,-6.343847442,59,0,"13, 68, 69, 69X"
68,1956.0,Kylemore Road,53.32635643,-6.343847442,33,0,"13, 68, 69, 69X"
69,1956.0,Kylemore Road,53.32635643,-6.343847442,21,0,"13, 68, 69, 69X"
69X,1956.0,Kylemore Road,53.32635643,-6.343847442,8,0,"13, 68, 69, 69X"
13,1957.0,Robin Hood Road,53.32540238,-6.34699197,60,0,"13, 68, 69"
68,1957.0,Robin Hood Road,53.32540238,-6.34699197,34,0,"13, 68, 69"
69,1957.0,Robin Hood Road,53.32540238,-6.34699197,22,0,"13, 68, 69"
13,1958.0,Long Mile Road,53.32456342,-6.349366296,61,0,"13, 68, 69"
68,1958.0,Long Mile Road,53.32456342,-6.349366296,35,0,"13, 68, 69"
69,1958.0,Long Mile Road,53.32456342,-6.349366296,23,0,"13, 68, 69"
13,1959.0,Club Road,53.32222456,-6.355731302000001,62,0,"13, 68, 69"
68,1959.0,Club Road,53.32222456,-6.355731302000001,36,0,"13, 68, 69"
69,1959.0,Club Road,53.32222456,-6.355731302000001,24,0,"13, 68, 69"
13,1960.0,Moran's Hotel,53.32016219,-6.361964929,63,0,"13, 68, 69"
68,1960.0,Moran's Hotel,53.32016219,-6.361964929,37,0,"13, 68, 69"
69,1960.0,Moran's Hotel,53.32016219,-6.361964929,25,0,"13, 68, 69"
13,4379.0,Naas Road,53.31629614,-6.373700085,64,0,"13, 68, 69"
68,4379.0,Naas Road,53.31629614,-6.373700085,38,0,"13, 68, 69"
69,4379.0,Naas Road,53.31629614,-6.373700085,26,0,"13, 68, 69"
13,1963.0,Woodford Rise,53.32003794,-6.37852627,65,0,13
13,4549.0,Woodford Drive,53.32125642,-6.377579416000001,66,0,13
13,1964.0,Woodford Avenue,53.32320988,-6.378466044,67,0,13
13,4674.0,Yellow Meadows Drive,53.32607237,-6.38275618,68,0,13
13,4663.0,Castlepark Rd,53.32513313,-6.389066827000001,69,0,13
13,4664.0,Watery Lane,53.32227562,-6.392446924,70,0,13
13,2160.0,Moyle Crescent,53.31957274,-6.3946349510000005,71,0,"13, 69"
69,2160.0,Moyle Crescent,53.31957274,-6.3946349510000005,31,0,"13, 69"
13,2161.0,Church,53.31836321,-6.394920508999999,72,0,"13, 69"
69,2161.0,Church,53.31836321,-6.394920508999999,32,0,"13, 69"
13,4665.0,St. Anthony's Avenue,53.31722958,-6.395503392,73,0,"13, 69"
69,4665.0,St. Anthony's Avenue,53.31722958,-6.395503392,33,0,"13, 69"
13,4666.0,Boot Road,53.31682326,-6.3980401989999995,74,0,"13, 69"
69,4666.0,Boot Road,53.31682326,-6.3980401989999995,34,0,"13, 69"
13,4667.0,St. John's,53.31747842,-6.401317758999999,75,0,"13, 69"
69,4667.0,St. John's,53.31747842,-6.401317758999999,35,0,"13, 69"
13,4668.0,Cherrywood Avenue,53.32032935,-6.406149655,76,0,13
13,4677.0,Alphine Heights,53.32300459,-6.409952925,77,0,13
13,2136.0,Church,53.32485343,-6.412451246,78,0,13
13,2137.0,Lindisfarne,53.3263978,-6.412333855,79,0,13
13,7201.0,Lockview Road,53.32810126,-6.411339777999999,80,0,13
13,2138.0,Lindisfarne Drive,53.32854924,-6.413935463,81,0,13
13,2139.0,Melrose,53.32873503,-6.417096411,82,0,13
13,2140.0,Deansrath Grove,53.32954965,-6.422276017000001,83,0,13
13,2141.0,Deansrath Road,53.32840757,-6.424269894,84,0,13
13,2142.0,Kilmahuddrick,53.32719294,-6.4248551229999995,85,0,13
13,2143.0,Grange View,53.32505914,-6.425939541,86,0,13
13,2145.0,Ashwood,53.32311784,-6.42458491,87,0,13
13,4670.0,Nangor Road,53.32121932,-6.422388217999999,88,0,13
13,2165.0,Rath Gael,53.32022837,-6.424256047999999,89,0,"13, 151, 68"
68,2165.0,Rath Gael,53.32022837,-6.424256047999999,52,0,"13, 151, 68"
13,2166.0,Cherrywood Drive,53.31995501,-6.426697797,90,0,"13, 151, 68"
68,2166.0,Cherrywood Drive,53.31995501,-6.426697797,53,0,"13, 151, 68"
13,4545.0,Nangor Rd.,53.3192831,-6.43437767,91,0,"13, 151"
13,4552.0,Business Park,53.32493191,-6.439515152,92,0,"13, 151"
13,4554.0,Wyeth,53.32680208,-6.439567,93,0,"13, 151"
13,7229.0,Nangor Rd.,53.33008874,-6.451067779,94,0,13
151,4617.0,Nangor Rd.,53.32665657,-6.439437196,4,0,"13, 151"
151,4555.0,Nangor Rd Entrance,53.32502916,-6.439391506000001,5,0,"13, 151"
151,4576.0,Nangor Rd.,53.31935378,-6.434285022,6,0,"13, 151"
151,3418.0,Rath Gael,53.32003321,-6.4271752520000005,7,0,"13, 151"
151,3419.0,Rath Gael,53.32036933,-6.4240407070000005,8,0,"13, 151"
151,6245.0,Bawnogue Road,53.32284903,-6.408397523,11,0,"13, 151"
76,2159.0,Clondalkin Main St,53.32322052,-6.393867525,22,0,"13, 76, 69"
76,4409.0,Watery Lane,53.32234699,-6.393074714,23,0,"13, 76, 69"
40,1989.0,South Circular Road,53.33970627,-6.318971761,30,0,"13, 40"
40,1990.0,Myra Cottages,53.34047257,-6.314676564,31,0,"13, 40"
40,1992.0,South Circular Road,53.34065429,-6.309097767999999,32,0,"13, 40"
40,1993.0,Kearns Place,53.34085345,-6.304764717,33,0,"13, 40"
40,1994.0,St. James's Hospital,53.34142375,-6.299365591,34,0,"13, 40"
123,1995.0,Accident&Emergency,53.34266599,-6.293203576,22,0,"13, 123, 40"
40,1995.0,Accident&Emergency,53.34266599,-6.293203576,35,0,"13, 123, 40"
123,1996.0,Echlin Street,53.34355986,-6.2884669429999995,23,0,"13, 123, 40"
40,1996.0,Echlin Street,53.34355986,-6.2884669429999995,36,0,"13, 123, 40"
123,1997.0,Watling St,53.34357087,-6.285477731,24,0,"13, 123, 40"
40,1997.0,Watling St,53.34357087,-6.285477731,37,0,"13, 123, 40"
123,1998.0,Bridgefoot Street,53.34313961,-6.280493772000001,25,0,"13, 123, 40"
40,1998.0,Bridgefoot Street,53.34313961,-6.280493772000001,38,0,"13, 123, 40"
123,2001.0,St. Audeon's Church,53.34331047,-6.273653305,26,0,"13, 123, 40"
40,2001.0,St. Audeon's Church,53.34331047,-6.273653305,39,0,"13, 123, 40"
747,2002.0,Carnegie Centre,53.34377935,-6.269414006,3,0,"13, 747, 27, 123, 40, 77A, 49"
27,2002.0,Carnegie Centre,53.34377935,-6.269414006,46,0,"13, 747, 27, 123, 40, 77A, 49"
123,2002.0,Carnegie Centre,53.34377935,-6.269414006,27,0,"13, 747, 27, 123, 40, 77A, 49"
40,2002.0,Carnegie Centre,53.34377935,-6.269414006,40,0,"13, 747, 27, 123, 40, 77A, 49"
49,2002.0,Carnegie Centre,53.34377935,-6.269414006,42,0,"13, 747, 27, 123, 40, 77A, 49"
747,1359.0,Opposite Trinity College,53.34439919,-6.26135358,4,0,"13, 747, 9, 123, 16, 16C, 83, 83A, 122"
9,1359.0,Opposite Trinity College,53.34439919,-6.26135358,33,0,"13, 747, 9, 123, 16, 16C, 83, 83A, 122"
123,1359.0,Opposite Trinity College,53.34439919,-6.26135358,28,0,"13, 747, 9, 123, 16, 16C, 83, 83A, 122"
16C,1359.0,Opposite Trinity College,53.34439919,-6.26135358,40,0,"13, 747, 9, 123, 16, 16C, 83, 83A, 122"
9,319.0,O'Connell Bridge,53.34596879,-6.259277046,34,0,"13, 9, 44, 1, 40, 83, 83A, 140"
44,319.0,O'Connell Bridge,53.34596879,-6.259277046,57,0,"13, 9, 44, 1, 40, 83, 83A, 140"
1,319.0,O'Connell Bridge,53.34596879,-6.259277046,25,0,"13, 9, 44, 1, 40, 83, 83A, 140"
40,319.0,O'Connell Bridge,53.34596879,-6.259277046,42,0,"13, 9, 44, 1, 40, 83, 83A, 140"
9,281.0,Dublin Bus,53.35091828,-6.2609230170000005,35,0,"13, 9, 4"
4,281.0,Dublin Bus,53.35091828,-6.2609230170000005,35,0,"13, 9, 4"
40,7.0,Rotunda Hospital,53.35283171,-6.264555613,44,0,"13, 40, 140, 40D"
40D,7.0,Rotunda Hospital,53.35283171,-6.264555613,2,0,"13, 40, 140, 40D"
40,11.0,St. Joseph's Parade,53.35709832,-6.264367217999999,45,0,"13, 40, 40D"
40D,11.0,St. Joseph's Parade,53.35709832,-6.264367217999999,3,0,"13, 40, 40D"
44,14.0,Eccles Place,53.35853956,-6.262731093999999,61,0,"13, 44, 11, 16, 1, 40, 122, 40D"
11,14.0,Eccles Place,53.35853956,-6.262731093999999,46,0,"13, 44, 11, 16, 1, 40, 122, 40D"
1,14.0,Eccles Place,53.35853956,-6.262731093999999,29,0,"13, 44, 11, 16, 1, 40, 122, 40D"
40,14.0,Eccles Place,53.35853956,-6.262731093999999,46,0,"13, 44, 11, 16, 1, 40, 122, 40D"
40D,14.0,Eccles Place,53.35853956,-6.262731093999999,4,0,"13, 44, 11, 16, 1, 40, 122, 40D"
9,27.0,Griffith Avenue,53.37943874,-6.266570239,48,0,"13, 9, 11, 4"
11,27.0,Griffith Avenue,53.37943874,-6.266570239,56,0,"13, 9, 11, 4"
4,27.0,Griffith Avenue,53.37943874,-6.266570239,48,0,"13, 9, 11, 4"
9,28.0,Glasnevin Tennis Club,53.38157842,-6.265987247000001,49,0,"13, 9, 11, 4"
11,28.0,Glasnevin Tennis Club,53.38157842,-6.265987247000001,57,0,"13, 9, 11, 4"
4,28.0,Glasnevin Tennis Club,53.38157842,-6.265987247000001,49,0,"13, 9, 11, 4"
9,29.0,St. Canice's Road,53.38348825,-6.265669101,50,0,"13, 9, 11, 4"
11,29.0,St. Canice's Road,53.38348825,-6.265669101,58,0,"13, 9, 11, 4"
4,29.0,St. Canice's Road,53.38348825,-6.265669101,50,0,"13, 9, 11, 4"
9,4680.0,DCU,53.38496648,-6.265338406000001,51,0,"13, 9, 11, 4"
11,4680.0,DCU,53.38496648,-6.265338406000001,59,0,"13, 9, 11, 4"
4,4680.0,DCU,53.38496648,-6.265338406000001,51,0,"13, 9, 11, 4"
9,90.0,St. Pappin's Road,53.38638531,-6.265250647999999,52,0,"13, 9, 4"
4,90.0,St. Pappin's Road,53.38638531,-6.265250647999999,52,0,"13, 9, 4"
9,91.0,Glasnevin Avenue,53.38842767,-6.265393116,53,0,"13, 9, 4"
4,91.0,Glasnevin Avenue,53.38842767,-6.265393116,53,0,"13, 9, 4"
4,92.0,Shanliss Road,53.38983712,-6.264659214,54,0,"13, 4, 17A"
4,93.0,Shanliss Road,53.39229249,-6.264153341,55,0,"13, 4, 17A"
4,94.0,Silloge Road,53.39603476,-6.26437696,56,0,"13, 4, 17A"
220,102.0,Silloge Road,53.39776387,-6.267705192999999,3,0,"13, 220"
220,6239.0,Dolmen Court,53.39805629999999,-6.271137057000001,4,0,"13, 220"
220,104.0,Belclare Crescent,53.39969927,-6.276604702999999,5,0,"13, 220"
220,6241.0,Crannogue Road,53.40176051,-6.279303692,6,0,"13, 220"
220,105.0,Poppintree Park Lane,53.40292828,-6.281753182999999,7,0,"13, 220"
4,6182.0,Santry Avenue,53.40225075,-6.2653571889999995,58,0,"13, 4"
4,322.0,Gulliver's Retail Park,53.40425499,-6.265350845,59,0,"13, 4"
4,323.0,Silloge Golf Club,53.41292066,-6.265434432,60,0,"13, 4"
4,332.0,Bus Garage,53.41735244,-6.27852372,61,0,"13, 4, 83, 83A, 27B"
41A,4843.0,Sports Grounds,53.45963684,-6.250413266,1,0,"41, 41A, 41X"
41X,4843.0,Sports Grounds,53.45963684,-6.250413266,1,0,"41, 41A, 41X"
41A,4905.0,Shopping Centre,53.46000060000001,-6.245187506000001,2,0,"41, 41A, 41X"
41X,4905.0,Shopping Centre,53.46000060000001,-6.245187506000001,2,0,"41, 41A, 41X"
41A,4906.0,St. Cronan's,53.46054665,-6.241369781,3,0,"41, 41A, 41X"
41X,4906.0,St. Cronan's,53.46054665,-6.241369781,3,0,"41, 41A, 41X"
41A,4907.0,Valley View,53.46253679,-6.239796471,4,0,"41, 41A, 41X"
41X,4907.0,Valley View,53.46253679,-6.239796471,4,0,"41, 41A, 41X"
41A,4908.0,Lioscian,53.46388893,-6.239454355,5,0,"41, 41A, 41X"
41X,4908.0,Lioscian,53.46388893,-6.239454355,5,0,"41, 41A, 41X"
41A,4909.0,Ard Cion,53.46571881,-6.239815424,6,0,"41, 41A, 41X"
41X,4909.0,Ard Cion,53.46571881,-6.239815424,6,0,"41, 41A, 41X"
41X,3884.0,Pine Grove Park,53.46460132,-6.234740659,7,0,"41, 41B, 41X"
41X,3686.0,Rathbeale Crescent,53.46191816,-6.230168073,8,0,"41, 41B, 41X"
41X,5077.0,Watery Lane,53.46098537,-6.227270076,9,0,"41, 41B, 41X"
41A,3690.0,Swords Village,53.45695665,-6.221082981,15,0,"41, 41A, 43, 41B, 33, 33B"
43,3690.0,Swords Village,53.45695665,-6.221082981,6,0,"41, 41A, 43, 41B, 33, 33B"
33,3690.0,Swords Village,53.45695665,-6.221082981,63,0,"41, 41A, 43, 41B, 33, 33B"
33B,3690.0,Swords Village,53.45695665,-6.221082981,24,0,"41, 41A, 43, 41B, 33, 33B"
41A,6117.0,Swords Village,53.45434302,-6.21578635,16,0,"41, 41A, 43, 102"
43,6117.0,Swords Village,53.45434302,-6.21578635,7,0,"41, 41A, 43, 102"
102,6117.0,Swords Village,53.45434302,-6.21578635,18,0,"41, 41A, 43, 102"
41A,5079.0,Pavilions,53.45300981,-6.215586264,17,0,"41, 41A, 41B"
41A,3694.0,Boroimhe,53.44899612,-6.2267155160000005,18,0,"41, 41A, 41B, 33, 41X"
33,3694.0,Boroimhe,53.44899612,-6.2267155160000005,66,0,"41, 41A, 41B, 33, 41X"
41X,3694.0,Boroimhe,53.44899612,-6.2267155160000005,10,0,"41, 41A, 41B, 33, 41X"
41A,3695.0,Airside,53.44705581,-6.228000796,19,0,"41, 41A, 41B, 33, 41X"
33,3695.0,Airside,53.44705581,-6.228000796,67,0,"41, 41A, 41B, 33, 41X"
41X,3695.0,Airside,53.44705581,-6.228000796,11,0,"41, 41A, 41B, 33, 41X"
16,7347.0,Bus Interchange,53.42801965,-6.242020726,1,0,"41, 16, 33"
33,7347.0,Bus Interchange,53.42801965,-6.242020726,73,0,"41, 16, 33"
16,7349.0,Great Southern Hotel,53.42527816,-6.234700216,3,0,"41, 16"
747,4319.0,Heuston Station,53.34676557,-6.292018441000001,1,0,747
747,7453.0,Ocean House,53.34633589,-6.278382504,2,0,747
747,4724.0,Dublin Bus,53.35052019,-6.260743945,5,0,747
747,4508.0,For Set Down Test 747 only,53.35225213,-6.259937344,6,0,"747, 123"
123,4508.0,For Set Down Test 747 only,53.35225213,-6.259937344,30,0,"747, 123"
747,7402.0,Railway Street,53.35137679,-6.254775471,7,0,747
747,4717.0,Connolly Station,53.3497254,-6.25248461,10,0,747
747,2499.0,Jurys Inn Hotel,53.34806517,-6.247145101,13,0,"747, 151, 15B, 15A"
151,2499.0,Jurys Inn Hotel,53.34806517,-6.247145101,46,0,"747, 151, 15B, 15A"
15B,2499.0,Jurys Inn Hotel,53.34806517,-6.247145101,46,0,"747, 151, 15B, 15A"
747,7216.0,For Set Down Test 747 only,53.34770816,-6.242428291,14,0,"747, 15B, 15A"
15B,7216.0,For Set Down Test 747 only,53.34770816,-6.242428291,47,0,"747, 15B, 15A"
747,2507.0,The Point,53.34820067,-6.227116958,15,0,"747, 151"
151,2507.0,The Point,53.34820067,-6.227116958,49,0,"747, 151"
747,7406.0,Tunnel Tracking Outbound Before Tunnel 4,53.35572157,-6.2269700320000005,16,0,747
747,7409.0,Tunnel Tracking Outbound 1st after Tunne,53.40410316,-6.23232839,17,0,747
747,7410.0,Tunnel Tracking Outbound 2nd after Tunne,53.41218517,-6.2257803460000005,18,0,747
747,7411.0,Tunnel Tracking Outbound 3rd after Tunne,53.42092449,-6.221143285,19,0,747
747,7401.0,Terminal 2,53.42678375,-6.24049165,20,0,747
747,3665.0,Bus Interchange,53.42811351,-6.2441236920000005,21,0,747
29A,620.0,Talbot Place,53.35125636,-6.251460589,44,0,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
31,620.0,Talbot Place,53.35125636,-6.251460589,54,0,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
43,620.0,Talbot Place,53.35125636,-6.251460589,50,0,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
42,620.0,Talbot Place,53.35125636,-6.251460589,64,0,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
27B,620.0,Talbot Place,53.35125636,-6.251460589,47,0,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
27A,620.0,Talbot Place,53.35125636,-6.251460589,38,0,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
122,271.0,Abbey Street,53.34858826,-6.259545833,23,0,"747, 11, 1, 122"
9,4392.0,Greenhills College,53.307068900000004,-6.334224946,1,0,9
9,2446.0,St Mel's Avenue,53.30834627,-6.3401027679999995,2,0,9
9,2459.0,St. Killian's Avenue,53.31035955,-6.339454382,3,0,9
9,2460.0,St. Brendan's Crescent,53.31218856,-6.33654691,4,0,9
9,2461.0,St. Joseph's Road,53.31273597,-6.332623539,5,0,9
9,2462.0,St. Peter's Road,53.31388754,-6.330132279,6,0,9
9,2463.0,Roundabout,53.31530424,-6.331172624,7,0,9
9,2431.0,Roundabout,53.317203000000006,-6.33069328,8,0,9
9,2432.0,Beechfield Avenue,53.31701326,-6.325492379,9,0,9
9,2433.0,Cherry Grove,53.31657704,-6.320676434,10,0,9
9,2434.0,St.Teresa's Road,53.31601719,-6.316030552999999,11,0,"9, 17"
9,2435.0,Westbrook,53.31426885,-6.311251606,12,0,"9, 17"
9,2436.0,Lorcan O'Toole Park,53.31369671,-6.308932882000001,13,0,"9, 17"
9,2437.0,Kimmage Road West,53.31267962,-6.302504617,14,0,"9, 17, 15A"
9,2438.0,Fortfield Road,53.31248033,-6.299240782,15,0,"9, 54A"
54A,2438.0,Fortfield Road,53.31248033,-6.299240782,28,0,"9, 54A"
9,2439.0,Ravensdale Park,53.31354566,-6.297682579,16,0,"9, 54A"
54A,2439.0,Ravensdale Park,53.31354566,-6.297682579,29,0,"9, 54A"
9,2440.0,Aideen Avenue,53.31639168,-6.294312272999999,17,0,"9, 54A"
54A,2440.0,Aideen Avenue,53.31639168,-6.294312272999999,30,0,"9, 54A"
9,2441.0,Community Centre,53.31906095,-6.29115872,18,0,"9, 54A"
54A,2441.0,Community Centre,53.31906095,-6.29115872,31,0,"9, 54A"
9,2442.0,Mount Argus Church,53.3204522,-6.2860144579999995,19,0,"9, 54A"
54A,2442.0,Mount Argus Church,53.3204522,-6.2860144579999995,32,0,"9, 54A"
9,2443.0,Brookfield,53.32189218,-6.2836449960000005,20,0,"9, 54A"
54A,2443.0,Brookfield,53.32189218,-6.2836449960000005,33,0,"9, 54A"
9,2444.0,Mount Argus Road,53.32429752,-6.27966029,21,0,"9, 54A"
54A,2444.0,Mount Argus Road,53.32429752,-6.27966029,34,0,"9, 54A"
9,1344.0,Le Vere Terrace,53.32723329,-6.277560417,22,0,"9, 16, 16C, 54A, 49"
16C,1344.0,Le Vere Terrace,53.32723329,-6.277560417,29,0,"9, 16, 16C, 54A, 49"
54A,1344.0,Le Vere Terrace,53.32723329,-6.277560417,35,0,"9, 16, 16C, 54A, 49"
49,1344.0,Le Vere Terrace,53.32723329,-6.277560417,34,0,"9, 16, 16C, 54A, 49"
9,1345.0,Le Vere Terrace,53.32878688,-6.2762216539999995,23,0,"9, 16, 16C, 54A, 49"
16C,1345.0,Le Vere Terrace,53.32878688,-6.2762216539999995,30,0,"9, 16, 16C, 54A, 49"
54A,1345.0,Le Vere Terrace,53.32878688,-6.2762216539999995,36,0,"9, 16, 16C, 54A, 49"
49,1345.0,Le Vere Terrace,53.32878688,-6.2762216539999995,35,0,"9, 16, 16C, 54A, 49"
9,1347.0,Grove Road,53.33118279,-6.275329267,24,0,"9, 16, 16C, 54A, 49"
16C,1347.0,Grove Road,53.33118279,-6.275329267,31,0,"9, 16, 16C, 54A, 49"
54A,1347.0,Grove Road,53.33118279,-6.275329267,37,0,"9, 16, 16C, 54A, 49"
49,1347.0,Grove Road,53.33118279,-6.275329267,36,0,"9, 16, 16C, 54A, 49"
9,1348.0,Longwood Avenue,53.33224932,-6.273874827,25,0,"9, 16, 16C, 122, 68A"
16C,1348.0,Longwood Avenue,53.33224932,-6.273874827,32,0,"9, 16, 16C, 122, 68A"
68A,1348.0,Longwood Avenue,53.33224932,-6.273874827,12,0,"9, 16, 16C, 122, 68A"
9,1349.0,Carlisle Street,53.33238551,-6.270866317,26,0,"9, 16, 16C, 122, 68A"
16C,1349.0,Carlisle Street,53.33238551,-6.270866317,33,0,"9, 16, 16C, 122, 68A"
68A,1349.0,Carlisle Street,53.33238551,-6.270866317,13,0,"9, 16, 16C, 122, 68A"
9,1350.0,St. Kevin's Church,53.33256109,-6.2674808120000005,27,0,"9, 16, 16C, 122, 68A"
16C,1350.0,St. Kevin's Church,53.33256109,-6.2674808120000005,34,0,"9, 16, 16C, 122, 68A"
68A,1350.0,St. Kevin's Church,53.33256109,-6.2674808120000005,14,0,"9, 16, 16C, 122, 68A"
9,1352.0,Grantham Street,53.33444521,-6.265392327000001,28,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
16C,1352.0,Grantham Street,53.33444521,-6.265392327000001,35,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
68A,1352.0,Grantham Street,53.33444521,-6.265392327000001,15,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
9,1353.0,Pleasant Street,53.33600953,-6.265418938,29,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
16C,1353.0,Pleasant Street,53.33600953,-6.265418938,36,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
68A,1353.0,Pleasant Street,53.33600953,-6.265418938,16,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
9,1354.0,Peter Row,53.33904787,-6.266061506000001,30,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
16C,1354.0,Peter Row,53.33904787,-6.266061506000001,37,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
68A,1354.0,Peter Row,53.33904787,-6.266061506000001,17,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
9,1355.0,Cuffe Street,53.34009624,-6.265838755,31,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
16C,1355.0,Cuffe Street,53.34009624,-6.265838755,38,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
68A,1355.0,Cuffe Street,53.34009624,-6.265838755,18,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
9,1357.0,Exchequer Street,53.34257644,-6.2645666460000005,32,0,"9, 16, 16C, 83, 83A, 65B, 65, 122, 68A"
